PosX,PosY,PosZ,SessionID,PlayerID,DateTime,
17.24008,0.7216401,17.91653,79870,97833,21/12/2020 13:08:57,
17.2396,0.6042713,16.873,79870,97833,21/12/2020 13:08:57,
17.43136,0.5733064,15.68695,79870,97833,21/12/2020 13:08:57,
17.80898,0.7350832,14.74025,79870,97833,21/12/2020 13:08:57,
17.35836,0.7747227,13.67096,79870,97833,21/12/2020 13:08:57,
17.25595,0.8620732,12.67019,79870,97833,21/12/2020 13:08:57,
18.05734,1.02195,11.81315,79870,97833,21/12/2020 13:08:57,
19.00024,0.864637,11.39144,79870,97833,21/12/2020 13:08:58,
20.18467,1.34715,11.08615,79870,97833,21/12/2020 13:08:58,
21.29106,2.407151,10.91291,79870,97833,21/12/2020 13:08:58,
22.56004,2.967151,10.74551,79870,97833,21/12/2020 13:08:58,
23.67257,2.863151,10.61648,79870,97833,21/12/2020 13:08:58,
24.52915,2.255151,9.677891,79870,97833,21/12/2020 13:08:58,
25.30095,1.303152,8.866573,79870,97833,21/12/2020 13:08:58,
26.16578,0.03161711,8.403756,79870,97833,21/12/2020 13:08:59,
26.60883,0.08928663,8.435902,79870,97833,21/12/2020 13:08:59,
27.83024,0.3017217,8.535033,79870,97833,21/12/2020 13:08:59,
28.58643,0.4885769,8.599067,79870,97833,21/12/2020 13:08:59,
29.44898,0.5780709,8.650978,79870,97833,21/12/2020 13:08:59,
30.21195,0.6145648,8.684591,79870,97833,21/12/2020 13:08:59,
31.08742,0.6586682,7.957687,79870,97833,21/12/2020 13:09:00,
30.91551,0.67228,6.949675,79870,97833,21/12/2020 13:09:00,
30.24496,0.5929185,5.946566,79870,97833,21/12/2020 13:09:00,
29.96082,0.4043046,5.005035,79870,97833,21/12/2020 13:09:00,
30.15229,0.215672,3.841677,79870,97833,21/12/2020 13:09:00,
29.66873,0.1764363,2.905823,79870,97833,21/12/2020 13:09:00,
29.02841,0.1358888,1.877884,79870,97833,21/12/2020 13:09:00,
28.50042,0.1155866,0.9640052,79870,97833,21/12/2020 13:09:01,
27.98659,0.09987962,-0.1331794,79870,97833,21/12/2020 13:09:01,
27.6458,0.6843209,-1.166218,79870,97833,21/12/2020 13:09:01,
27.48908,1.868321,-2.433956,79870,97833,21/12/2020 13:09:01,
27.4817,2.444321,-3.553825,79870,97833,21/12/2020 13:09:01,
27.50681,2.420321,-4.833572,79870,97833,21/12/2020 13:09:01,
27.53419,1.982685,-5.953237,79870,97833,21/12/2020 13:09:01,
27.53638,1.676852,-6.424894,79870,97833,21/12/2020 13:09:02,
28.28099,0.6128519,-7.257794,79870,97833,21/12/2020 13:09:02,
28.67889,0.186788,-7.817845,79870,97833,21/12/2020 13:09:02,
28.58195,0.1437442,-8.389358,79870,97833,21/12/2020 13:09:02,
28.13601,0.1055559,-8.619498,79870,97833,21/12/2020 13:09:02,
28.13601,0.1055559,-8.619498,79870,97833,21/12/2020 13:09:02,
28.13601,0.1055559,-8.619497,79870,97833,21/12/2020 13:09:03,
28.13601,0.106418,-8.619497,79870,97833,21/12/2020 13:09:03,
28.13601,0.106418,-8.619497,79870,97833,21/12/2020 13:09:03,
28.13601,0.106418,-8.619497,79870,97833,21/12/2020 13:09:03,
28.13601,0.1064181,-8.619497,79870,97833,21/12/2020 13:09:03,
27.91603,0.09590578,-8.542641,79870,97833,21/12/2020 13:09:03,
27.24871,0.05869734,-8.283801,79870,97833,21/12/2020 13:09:03,
26.5015,0.01303804,-7.953608,79870,97833,21/12/2020 13:09:04,
26.33872,-0.005524516,-6.911648,79870,97833,21/12/2020 13:09:04,
26.77537,0.02404767,-6.400791,79870,97833,21/12/2020 13:09:04,
27.63526,0.07573724,-6.40189,79870,97833,21/12/2020 13:09:04,
28.47151,0.1243854,-6.160471,79870,97833,21/12/2020 13:09:04,
29.42675,0.142005,-5.41301,79870,97833,21/12/2020 13:09:04,
30.26438,0.2124357,-4.780626,79870,97833,21/12/2020 13:09:04,
31.2017,0.3906531,-4.05687,79870,97833,21/12/2020 13:09:05,
32.03497,0.4870052,-3.414625,79870,97833,21/12/2020 13:09:05,
32.4533,0.3726163,-2.327863,79870,97833,21/12/2020 13:09:05,
32.47108,0.3355324,-1.275729,79870,97833,21/12/2020 13:09:05,
32.40804,0.7279974,-0.05363601,79870,97833,21/12/2020 13:09:05,
32.2981,1.975998,1.221605,79870,97833,21/12/2020 13:09:05,
32.18896,2.535998,2.336274,79870,97833,21/12/2020 13:09:06,
32.07901,2.523998,3.450864,79870,97833,21/12/2020 13:09:06,
31.91124,2.011998,4.719483,79870,97833,21/12/2020 13:09:06,
31.5882,1.143998,5.786849,79870,97833,21/12/2020 13:09:06,
31.10851,0.6437857,6.378175,79870,97833,21/12/2020 13:09:06,
30.61282,0.6494309,6.727414,79870,97833,21/12/2020 13:09:06,
30.0444,0.5632387,7.110645,79870,97833,21/12/2020 13:09:06,
29.55098,0.4323455,7.443261,79870,97833,21/12/2020 13:09:07,
28.92521,1.155242,8.432609,79870,97833,21/12/2020 13:09:07,
28.68003,2.163243,9.525441,79870,97833,21/12/2020 13:09:07,
28.0584,2.723243,10.59795,79870,97833,21/12/2020 13:09:07,
27.11228,2.619243,11.19732,79870,97833,21/12/2020 13:09:07,
26.031,2.011243,11.88232,79870,97833,21/12/2020 13:09:07,
24.94942,0.8912431,12.56686,79870,97833,21/12/2020 13:09:08,
24.4349,0.5045923,12.88449,79870,97833,21/12/2020 13:09:08,
23.92272,0.5789086,13.19269,79870,97833,21/12/2020 13:09:08,
23.36043,0.6538674,13.57529,79870,97833,21/12/2020 13:09:08,
23.15995,0.6447726,14.16455,79870,97833,21/12/2020 13:09:08,
22.88367,0.5166385,15.33556,79870,97833,21/12/2020 13:09:08,
22.64859,0.3909116,16.35242,79870,97833,21/12/2020 13:09:08,
22.40773,0.1924573,17.49452,79870,97833,21/12/2020 13:09:09,
21.9878,0.02125686,18.37624,79870,97833,21/12/2020 13:09:09,
20.88756,0.2390708,18.76059,79870,97833,21/12/2020 13:09:09,
19.84798,0.3551137,18.90294,79870,97833,21/12/2020 13:09:09,
18.683,0.590095,19.01484,79870,97833,21/12/2020 13:09:09,
17.69836,0.816503,19.0565,79870,97833,21/12/2020 13:09:09,
17.241,0.8712739,19.07378,79870,97833,21/12/2020 13:09:09,
17.241,0.871274,19.07378,79870,97833,21/12/2020 13:09:10,
17.241,0.8712739,19.07378,79870,97833,21/12/2020 13:09:10,
17.241,0.8712739,19.07378,79870,97833,21/12/2020 13:09:10,
17.241,0.8712738,19.07378,79870,97833,21/12/2020 13:09:10,
17.241,0.8712738,19.07378,79870,97833,21/12/2020 13:09:10,
17.241,0.8712738,19.07378,79870,97833,21/12/2020 13:09:10,
17.241,0.8712738,19.07378,79870,97833,21/12/2020 13:09:10,
17.241,0.8712738,19.07378,79870,97833,21/12/2020 13:09:11,
17.241,0.8712739,19.07378,79870,97833,21/12/2020 13:09:11,
16.92494,1.019396,19.07779,79870,97833,21/12/2020 13:09:11,
16.161,0.8018671,19.08237,79870,97833,21/12/2020 13:09:11,
16.161,0.8018671,19.08237,79870,97833,21/12/2020 13:09:11,
16.161,0.8018671,19.08237,79870,97833,21/12/2020 13:09:11,
16.161,0.8018671,19.08237,79870,97833,21/12/2020 13:09:12,
16.161,0.801867,19.08237,79870,97833,21/12/2020 13:09:12,
16.161,0.801867,19.08237,79870,97833,21/12/2020 13:09:12,
16.17172,0.798703,19.15589,79870,97833,21/12/2020 13:09:12,
16.83915,0.8325349,19.4285,79870,97833,21/12/2020 13:09:12,
17.8706,0.8731726,19.64696,79870,97833,21/12/2020 13:09:12,
18.9938,0.613866,19.87916,79870,97833,21/12/2020 13:09:12,
19.96629,0.3551217,20.05566,79870,97833,21/12/2020 13:09:13,
21.15151,0.204127,20.2142,79870,97833,21/12/2020 13:09:13,
22.19441,0.1475135,20.34106,79870,97833,21/12/2020 13:09:13,
23.38272,0.1982889,20.18158,79870,97833,21/12/2020 13:09:13,
24.4021,0.2116665,19.91571,79870,97833,21/12/2020 13:09:13,
25.54467,0.1860788,20.21378,79870,97833,21/12/2020 13:09:13,
26.50812,0.1957424,20.66529,79870,97833,21/12/2020 13:09:13,
27.63565,0.2096068,21.11157,79870,97833,21/12/2020 13:09:14,
28.62636,0.2315917,21.47774,79870,97833,21/12/2020 13:09:14,
29.78467,0.8216729,21.90375,79870,97833,21/12/2020 13:09:14,
30.83556,1.881673,22.29108,79870,97833,21/12/2020 13:09:14,
32.03658,2.441674,22.73375,79870,97833,21/12/2020 13:09:14,
33.08748,2.337674,23.12108,79870,97833,21/12/2020 13:09:14,
34.28763,1.729674,23.56609,79870,97833,21/12/2020 13:09:15,
35.33586,0.777674,23.96057,79870,97833,21/12/2020 13:09:15,
35.90927,0.5472282,24.17867,79870,97833,21/12/2020 13:09:15,
36.47653,0.5262512,24.39456,79870,97833,21/12/2020 13:09:15,
37.12627,0.5077386,24.64388,79870,97833,21/12/2020 13:09:15,
37.82451,0.488481,24.9418,79870,97833,21/12/2020 13:09:15,
38.90758,0.5982407,25.47154,79870,97833,21/12/2020 13:09:15,
39.83896,0.7158518,25.95643,79870,97833,21/12/2020 13:09:16,
40.90711,0.7767428,26.51509,79870,97833,21/12/2020 13:09:16,
41.8405,0.8180912,27.00281,79870,97833,21/12/2020 13:09:16,
42.91412,0.8941956,27.567,79870,97833,21/12/2020 13:09:16,
43.46462,0.9359232,27.85713,79870,97833,21/12/2020 13:09:16,
43.46462,0.9359232,27.85713,79870,97833,21/12/2020 13:09:16,
43.46462,0.9359232,27.85713,79870,97833,21/12/2020 13:09:16,
44.34461,0.9581981,27.8714,79870,97833,21/12/2020 13:09:17,
45.10749,0.8620894,27.16196,79870,97833,21/12/2020 13:09:17,
45.3332,0.6947764,26.01503,79870,97833,21/12/2020 13:09:17,
