PosX,PosY,PosZ,Orientation X,Orientation Y,Orientation Z,PlayerID,DateTime,
86.26229,5.384435,6.82611,33.69008,267.6143,0,34502,21/12/2020 0:04:17,
86.67691,4,7.006254,33.69009,87.61436,0,34502,21/12/2020 0:04:17,
87.78187,4,7.01603,33.69008,87.61436,4.104433E-06,34502,21/12/2020 0:04:18,
88.65222,4,7.01603,33.69009,87.61436,0,34502,21/12/2020 0:04:18,
89.44093,4,7.01603,33.69008,87.61436,4.104433E-06,34502,21/12/2020 0:04:18,
88.57058,4,7.01603,33.69009,87.61436,0,34502,21/12/2020 0:04:19,
87.64758,4,7.114099,33.69008,325.2144,4.104433E-06,34502,21/12/2020 0:04:19,
86.77724,4,7.114097,33.69009,325.2144,0,34502,21/12/2020 0:04:19,
85.90688,4,7.114097,33.69008,325.2144,4.104433E-06,34502,21/12/2020 0:04:19,
84.84882,4,7.080242,33.69009,267.6143,0,34502,21/12/2020 0:04:20,
83.97846,4,7.080242,33.69008,267.6143,4.104433E-06,34502,21/12/2020 0:04:20,
82.9233,4.752,7.067708,33.69009,267.6143,0,34502,21/12/2020 0:04:20,
82.07786,6.094529,7.029279,33.69007,267.6143,-4.104433E-06,34502,21/12/2020 0:04:21,
81.83279,5.982685,7.019069,33.69009,267.6143,0,34502,21/12/2020 0:04:21,
81.77211,5.982685,7.016418,33.69007,267.4952,0,34502,21/12/2020 0:04:21,
80.44699,5.982686,6.955642,33.69011,267.3627,2.052217E-06,34502,21/12/2020 0:04:22,
78.08195,7.703958,6.846699,33.69011,267.3626,4.104435E-06,34502,21/12/2020 0:04:22,
75.68449,8.535958,6.736263,33.69011,267.3626,2.052217E-06,34502,21/12/2020 0:04:22,
73.28704,7.575958,6.625826,33.69011,267.3626,2.052217E-06,34502,21/12/2020 0:04:22,
70.88963,4.815958,6.514553,33.6901,267.0626,-2.052217E-06,34502,21/12/2020 0:04:23,
69.44489,3.602078,6.295448,30.47006,258.8505,1.981156E-06,34502,21/12/2020 0:04:23,
67.30708,0.7220787,5.204731,28.39823,242.7899,-2.911705E-06,34502,21/12/2020 0:04:23,
65.89886,0.4581182,4.470407,21.04237,242.6149,-9.147753E-07,34502,21/12/2020 0:04:24,
64.30592,0.4936703,3.642987,16.89899,242.6149,-8.923044E-07,34502,21/12/2020 0:04:24,
62.67863,0.5504353,2.767241,16.66138,238.7011,-4.455947E-07,34502,21/12/2020 0:04:24,
61.04389,0.5731596,1.198347,9.381179,222.7702,4.326735E-07,34502,21/12/2020 0:04:25,
59.61059,0.516433,-0.5486798,8.008317,220.4671,6.466364E-07,34502,21/12/2020 0:04:25,
57.59009,0.4903806,-1.324297,7.845009,262.9642,2.154599E-07,34502,21/12/2020 0:04:25,
55.47134,0.2893628,-1.958352,8.21027,226.3239,-1.078269E-07,34502,21/12/2020 0:04:25,
55.86032,0.4283633,-3.958224,8.123548,143.4752,-1.078035E-07,34502,21/12/2020 0:04:26,
56.48369,0.2780226,-5.944897,7.77324,207.418,1.615672E-07,34502,21/12/2020 0:04:26,
55.05319,0.08204859,-7.632795,6.25491,191.2096,0,34502,21/12/2020 0:04:26,
54.74452,0.008110106,-9.83909,4.582189,187.6947,2.141278E-07,34502,21/12/2020 0:04:27,
54.67401,0.02177459,-12.1137,4.427583,177.4596,-6.422468E-07,34502,21/12/2020 0:04:27,
56.01561,-0.01731431,-13.53122,5.654235,82.92171,-6.434609E-07,34502,21/12/2020 0:04:27,
58.17102,-0.01731431,-12.93539,8.03056,83.02155,-8.622288E-07,34502,21/12/2020 0:04:28,
60.31823,-0.01731431,-13.3279,8.654818,74.21857,8.636075E-07,34502,21/12/2020 0:04:28,
61.74819,-0.01731431,-11.60392,9.207813,33.62024,-8.649185E-07,34502,21/12/2020 0:04:28,
63.27493,-0.01731431,-10.28914,9.46866,54.54735,1.298349E-06,34502,21/12/2020 0:04:28,
63.30409,-0.01731437,-10.26152,9.59824,33.5193,-4.329475E-07,34502,21/12/2020 0:04:29,
64.23308,-0.01731431,-8.869687,9.815288,34.82776,0,34502,21/12/2020 0:04:29,
65.91294,0.01528358,-7.451025,11.28744,83.97652,0,34502,21/12/2020 0:04:29,
66.38172,-0.004231215,-7.44433,12.39997,101.1848,-1.311249E-06,34502,21/12/2020 0:04:30,
67.41987,-0.01594597,-7.400242,17.3294,75.98785,0,34502,21/12/2020 0:04:30,
67.56203,0.5600541,-7.574365,18.35496,123.0973,1.799077E-06,34502,21/12/2020 0:04:30,
66.6394,2.175866,-8.971638,25.44116,266.2389,0,34502,21/12/2020 0:04:31,
64.65896,1.407866,-9.417893,24.97169,185.7135,9.418181E-07,34502,21/12/2020 0:04:31,
64.81042,0.9000001,-10.92222,24.33533,166.7884,-1.874059E-06,34502,21/12/2020 0:04:31,
64.54803,0.6768181,-12.12639,24.33166,211.1238,4.68501E-07,34502,21/12/2020 0:04:31,
63.80394,-0.01731431,-13.36028,24.22352,210.8415,4.681024E-07,34502,21/12/2020 0:04:32,
63.14252,-0.01731431,-14.48421,23.54182,209.6942,-4.656428E-07,34502,21/12/2020 0:04:32,
62.40009,-0.01731431,-15.8012,22.72223,208.552,0,34502,21/12/2020 0:04:32,
6,-0.02091116,-35,1.451617,310,-5.337798E-08,80445,21/12/2020 0:19:30,
6,-0.02091116,-35,1.451623,310,6.347295E-08,80445,21/12/2020 0:19:30,
6,-0.02091116,-35,33.67778,310,-5.129808E-07,80445,21/12/2020 0:19:31,
6,-0.02091116,-35,33.6685,310,-1.025851E-06,80445,21/12/2020 0:19:31,
6,-0.02091116,-35,33.56213,310,0,80445,21/12/2020 0:19:31,
6,-0.02091116,-35,31.10392,310,-2.991387E-06,80445,21/12/2020 0:19:32,
6,-0.02091116,-35,29.32092,310,0,80445,21/12/2020 0:19:32,
6,-0.02091116,-35,21.80529,310,1.839135E-06,80445,21/12/2020 0:19:32,
6,-0.02091116,-35,20.82028,310,-9.1342E-07,80445,21/12/2020 0:19:32,
6,-0.02091116,-35,20.74394,310,0,80445,21/12/2020 0:19:33,
6,-0.02091116,-35,17.60904,310,-8.957456E-07,80445,21/12/2020 0:19:33,
6,-0.02091116,-35,13.71951,310,8.788485E-07,80445,21/12/2020 0:19:33,
5.386688,-0.02134544,-34.99417,13.26584,270.5395,-1.754361E-06,80445,21/12/2020 0:19:34,
3.262189,-0.02284986,-34.97417,13.24453,270.5392,-1.754207E-06,80445,21/12/2020 0:19:34,
0.9943705,-0.02445585,-34.95283,13.24378,270.5392,4.385504E-07,80445,21/12/2020 0:19:34,
-1.284772,-0.02606976,-34.93139,13.24376,270.5392,-4.385504E-07,80445,21/12/2020 0:19:35,
-3.613401,1.205074,-34.90947,13.24376,270.5392,1.315651E-06,80445,21/12/2020 0:19:35,
-6.013295,2.109075,-34.88689,13.24377,270.5392,4.385504E-07,80445,21/12/2020 0:19:35,
-8.413188,0.8490754,-34.8643,13.24376,270.5392,1.315651E-06,80445,21/12/2020 0:19:35,
-9.931853,-0.03219318,-34.85001,13.24376,270.5392,1.315651E-06,80445,21/12/2020 0:19:36,
-11.2359,-0.03311622,-34.83631,13.50096,270.6629,-8.780373E-07,80445,21/12/2020 0:19:36,
-13.12839,0.5931152,-34.8031,13.79434,271.2611,-4.395648E-07,80445,21/12/2020 0:19:36,
-15.14845,0.9826857,-34.75002,14.4172,271.42,4.407672E-07,80445,21/12/2020 0:19:37,
-17.42346,0.9826857,-34.67377,14.9058,272.2676,-8.835034E-07,80445,21/12/2020 0:19:37,
-19.69389,0.9826857,-34.57896,15.28824,272.4048,0,80445,21/12/2020 0:19:37,
-21.76255,0.9826857,-34.49208,15.50179,272.4049,-8.860046E-07,80445,21/12/2020 0:19:38,
-22.14479,0.9826857,-34.47603,15.56217,272.4049,0,80445,21/12/2020 0:19:38,
-22.14479,0.9826857,-34.47603,15.56429,272.4049,1.772546E-06,80445,21/12/2020 0:19:38,
-22.14479,0.9826857,-34.47603,15.79851,272.4049,2.661873E-06,80445,21/12/2020 0:19:38,
-22.14479,0.9826857,-34.47603,18.03527,272.4049,-1.795781E-06,80445,21/12/2020 0:19:39,
-22.14479,0.9826857,-34.47603,21.72196,272.4049,0,80445,21/12/2020 0:19:39,
-22.14479,0.9826857,-34.47603,21.76666,272.4049,0,80445,21/12/2020 0:19:39,
-22.14479,0.9826857,-34.47603,23.19097,272.4049,2.322062E-07,80445,21/12/2020 0:19:40,
-22.14479,0.9826857,-34.47603,25.81016,272.4049,0,80445,21/12/2020 0:19:40,
-22.14479,0.9826857,-34.47603,25.97248,272.4049,4.748439E-07,80445,21/12/2020 0:19:40,
-22.14479,0.9826857,-34.47603,25.9782,272.4049,0,80445,21/12/2020 0:19:41,
-22.14479,0.9826857,-34.47603,25.22883,272.4049,1.17975E-06,80445,21/12/2020 0:19:41,
-22.14479,0.9826857,-34.47603,25.14264,272.4049,-1.178916E-06,80445,21/12/2020 0:19:41,
-22.14479,0.9826857,-34.47603,25.74146,272.4049,0,80445,21/12/2020 0:19:41,
-22.14479,0.9826857,-34.47603,25.76777,272.4049,-1.185055E-06,80445,21/12/2020 0:19:42,
-22.14479,0.9826857,-34.47603,25.76872,272.4049,1.185064E-06,80445,21/12/2020 0:19:42,
-22.14479,0.9826857,-34.47603,25.76874,272.4049,-2.370129E-07,80445,21/12/2020 0:19:42,
-22.14479,0.9826857,-34.47603,25.76874,272.4049,-2.370129E-07,80445,21/12/2020 0:19:43,
-22.14479,0.9826857,-34.47603,25.81678,272.4049,-7.113268E-07,80445,21/12/2020 0:19:43,
-22.14479,0.9826857,-34.47603,28.48143,272.4049,-1.942665E-06,80445,21/12/2020 0:19:43,
-22.10275,0.9826858,-34.4096,29.82582,52.40489,1.96826E-06,80445,21/12/2020 0:19:44,
-20.44382,0.9826858,-34.15366,29.8861,81.51618,0,80445,21/12/2020 0:19:44,
-18.20817,0.9826858,-33.79149,29.78489,79.16764,9.837275E-07,80445,21/12/2020 0:19:44,
-15.98157,0.9826858,-33.29565,30.08194,75.51676,-2.960006E-06,80445,21/12/2020 0:19:44,
-13.9241,0.9771175,-32.38196,30.4894,54.42561,-9.90775E-07,80445,21/12/2020 0:19:45,
-12.3198,0.182871,-31.44094,29.73845,70.14104,-4.916358E-07,80445,21/12/2020 0:19:45,
-10.78531,-0.03155601,-29.96356,24.74014,22.04728,1.410085E-06,80445,21/12/2020 0:19:45,
-10.88882,-0.03106654,-27.75128,18.96636,338.4064,1.805572E-06,80445,21/12/2020 0:19:46,
-12.06397,0.05427861,-25.81981,17.25072,324.5438,-8.939885E-07,80445,21/12/2020 0:19:46,
-13.42831,0.7460537,-24.50397,17.4466,275.7563,0,80445,21/12/2020 0:19:46,
-15.54014,0.9826858,-24.29958,17.54037,274.8074,0,80445,21/12/2020 0:19:47,
-17.8024,0.9826858,-24.11378,17.73552,274.6734,-1.792751E-06,80445,21/12/2020 0:19:47,
-20.18112,2.934686,-23.95216,17.86704,273.3426,0,80445,21/12/2020 0:19:47,
-22.56849,2.978687,-23.87141,20.46753,268.29,9.113039E-07,80445,21/12/2020 0:19:47,
-23.60802,1.235204,-23.90244,23.01749,268.29,9.276259E-07,80445,21/12/2020 0:19:48,
-23.60802,1.039,-23.90244,23.18883,268.29,9.288101E-07,80445,21/12/2020 0:19:48,
-23.60802,1.039,-23.90244,23.19487,268.29,-9.28852E-07,80445,21/12/2020 0:19:48,
-23.60802,1.039,-23.90244,23.19508,268.29,-9.288537E-07,80445,21/12/2020 0:19:49,
-23.60802,1.039,-23.90244,23.19508,268.29,-9.288537E-07,80445,21/12/2020 0:19:49,
-23.60802,1.039,-23.90244,23.19508,268.29,-1.857707E-06,80445,21/12/2020 0:19:49,
-23.60802,1.039,-23.90244,23.19508,268.29,-9.288537E-07,80445,21/12/2020 0:19:50,
-23.60802,1.039,-23.90244,23.19508,268.29,-1.857707E-06,80445,21/12/2020 0:19:50,
-23.60802,1.039,-23.90244,23.19508,268.29,-9.288537E-07,80445,21/12/2020 0:19:50,
-23.60802,1.039,-23.90244,23.19509,268.29,0,80445,21/12/2020 0:19:50,
-23.60802,1.039,-23.90244,23.19509,268.29,-1.857707E-06,80445,21/12/2020 0:19:51,
-23.60802,1.039,-23.90244,24.54226,268.29,-1.877137E-06,80445,21/12/2020 0:19:51,
-23.60802,1.039,-23.90244,23.72793,268.29,9.326103E-07,80445,21/12/2020 0:19:51,
-23.59385,1.039,-23.85366,23.61415,30.69002,9.317988E-07,80445,21/12/2020 0:19:52,
-22.14621,0.9826857,-23.28193,23.61014,68.94624,-1.397656E-06,80445,21/12/2020 0:19:52,
-20.15377,0.9826857,-22.28041,23.70235,35.81914,1.165535E-06,80445,21/12/2020 0:19:52,
-19.86324,2.358686,-19.97425,24.23313,0.832451,-3.511033E-07,80445,21/12/2020 0:19:53,
-19.21452,3.090687,-17.73749,24.68737,27.83605,-2.349145E-06,80445,21/12/2020 0:19:53,
-18.73639,1.710687,-15.41535,24.46935,1.284929,9.380242E-07,80445,21/12/2020 0:19:53,
-19.20946,0.9826857,-14.21817,24.10517,294.353,1.870675E-06,80445,21/12/2020 0:19:53,
-20.11066,0.9826857,-13.84072,22.63946,285.636,0,80445,21/12/2020 0:19:54,
-21.51276,0.9826858,-13.70253,12.19649,268.9095,1.746979E-06,80445,21/12/2020 0:19:54,
-23.09903,0.9826857,-14.13551,5.32651,255.1782,-6.431072E-07,80445,21/12/2020 0:19:54,
-23.11154,0.9826857,-14.60153,4.960997,255.1384,4.284921E-07,80445,21/12/2020 0:19:55,
-23.13183,0.9826857,-14.65838,6.101757,255.1384,8.58638E-07,80445,21/12/2020 0:19:55,
-23.13183,0.9826857,-14.65838,6.533341,255.1384,4.296772E-07,80445,21/12/2020 0:19:55,
-23.13183,0.9826857,-14.65838,6.548565,255.1384,2.148451E-07,80445,21/12/2020 0:19:56,
-23.13183,0.9826857,-14.65838,6.549107,255.1384,-4.296907E-07,80445,21/12/2020 0:19:56,
-23.13183,0.9826857,-14.65838,4.79856,255.1384,2.141942E-07,80445,21/12/2020 0:19:56,
-23.13183,0.9826857,-14.65838,4.681456,255.1384,0,80445,21/12/2020 0:19:56,
-23.15897,1.558686,-14.71212,4.700373,265.9001,2.141637E-07,80445,21/12/2020 0:19:57,
-24.81261,3.144933,-14.83923,4.926503,266.1462,-4.284698E-07,80445,21/12/2020 0:19:57,
-26.84833,2.376933,-14.97138,6.145648,266.3317,-2.146771E-07,80445,21/12/2020 0:19:57,
-27.12775,0.9826857,-14.9893,7.564321,266.3317,4.306343E-07,80445,21/12/2020 0:19:58,
-27.82915,2.830686,-15.0184,8.376479,267.6245,-4.314898E-07,80445,21/12/2020 0:19:58,
-28.15088,2.978686,-15.03174,18.19244,267.6245,-8.986966E-07,80445,21/12/2020 0:19:58,
-28.15088,1.178687,-15.03174,33.11188,267.6245,0,80445,21/12/2020 0:19:59,
-28.15088,0.9826857,-15.03174,33.55914,293.8415,2.0491E-06,80445,21/12/2020 0:19:59,
-29.08704,0.9826857,-14.50866,33.56594,303.6011,0,80445,21/12/2020 0:19:59,
-29.70972,0.9826857,-14.09494,33.16741,303.6011,0,80445,21/12/2020 0:19:59,
-29.70972,0.9826857,-14.09494,24.3916,303.6011,-4.68723E-07,80445,21/12/2020 0:20:00,
-29.39005,0.9826858,-13.72615,18.796,60.21882,9.018686E-07,80445,21/12/2020 0:20:00,
-27.3925,0.9826858,-13.02121,18.32927,39.15508,4.497026E-07,80445,21/12/2020 0:20:00,
-25.97406,0.9826858,-11.29435,18.31286,66.08817,8.993196E-07,80445,21/12/2020 0:20:01,
-24.02939,2.942686,-10.1852,18.1853,33.49971,-4.493299E-07,80445,21/12/2020 0:20:01,
-22.62591,2.694687,-8.243895,17.75884,42.59983,4.482463E-07,80445,21/12/2020 0:20:01,
-21.15168,0.9826858,-6.748205,17.7226,60.90429,8.963112E-07,80445,21/12/2020 0:20:02,
-19.95014,0.9826858,-6.538973,19.24222,76.31754,-1.130366E-06,80445,21/12/2020 0:20:02,
-18.93703,0.9826858,-6.154705,18.0848,68.52854,8.981436E-07,80445,21/12/2020 0:20:02,
-18.89741,0.9826857,-6.139122,17.33782,68.52854,-1.788824E-06,80445,21/12/2020 0:20:02,
-18.89741,0.9826857,-6.139122,17.25075,68.52854,2.681966E-06,80445,21/12/2020 0:20:03,
-18.6677,0.9826858,-5.445156,17.2477,18.31514,0,80445,21/12/2020 0:20:03,
-18.3901,0.9826858,-3.30466,17.24759,332.8991,1.787947E-06,80445,21/12/2020 0:20:03,
-20.14314,0.9826858,-2.123071,17.24759,281.2816,-8.939734E-07,80445,21/12/2020 0:20:04,
-21.09902,0.9826857,-1.768539,17.00021,280.25,8.92785E-07,80445,21/12/2020 0:20:04,
-21.09902,0.9826857,-1.757914,16.71081,280.25,0,80445,21/12/2020 0:20:04,
-21.0999,0.9826858,-1.910748,16.65329,186.0301,0,80445,21/12/2020 0:20:05,
-21.09989,0.9826858,-3.782074,16.65127,186.0301,8.911422E-07,80445,21/12/2020 0:20:05,
-21.88101,0.9826857,-5.099531,16.65121,242.0301,8.91142E-07,80445,21/12/2020 0:20:05,
-22.1501,0.9826857,-5.099531,16.65121,242.0301,8.91142E-07,80445,21/12/2020 0:20:05,
-22.70701,2.210686,-5.040703,16.6512,276.0301,0,80445,21/12/2020 0:20:06,
-24.84607,2.998686,-4.669772,19.98712,281.4262,-1.816985E-06,80445,21/12/2020 0:20:06,
-25.60081,2,-4.517231,33.69007,281.4262,-1.026108E-06,80445,21/12/2020 0:20:06,
-25.60081,2,-4.517231,33.3174,281.4262,1.787974E-06,80445,21/12/2020 0:20:07,
-25.61406,2,-4.514553,33.22541,281.4262,2.041248E-06,80445,21/12/2020 0:20:07,
-25.81543,1.994612,-4.415868,32.77178,324.5883,-5.076949E-07,80445,21/12/2020 0:20:07,
-26.02908,1.454836,-2.568644,32.65123,19.61481,3.295561E-06,80445,21/12/2020 0:20:08,
-25.41381,0.9826858,-1.540948,32.32815,29.7298,1.515576E-06,80445,21/12/2020 0:20:08,
-24.30982,2.970686,0.5074738,31.40285,27.04054,5.001457E-07,80445,21/12/2020 0:20:08,
-22.89099,2.754687,2.282834,30.13017,68.03625,9.871503E-07,80445,21/12/2020 0:20:08,
-21.93036,0.9826857,2.813376,25.19573,349.3,-1.887087E-06,80445,21/12/2020 0:20:09,
-22.81917,0.9826857,3.455511,22.40413,302.9339,-9.234791E-07,80445,21/12/2020 0:20:09,
-24.42582,0.9826857,4.127735,21.48478,288.4564,-5.505169E-06,80445,21/12/2020 0:20:09,
-24.78786,0.9826858,4.248565,21.43616,288.4564,-1.834444E-06,80445,21/12/2020 0:20:10,
-24.78786,0.9826857,4.248565,21.18254,288.4564,1.83128E-06,80445,21/12/2020 0:20:10,
-24.78786,0.9826857,4.248565,21.15351,288.4564,4.5773E-06,80445,21/12/2020 0:20:10,
-25.20422,0.9826857,4.39031,20.31595,285.9488,-9.104079E-07,80445,21/12/2020 0:20:11,
-25.78788,0.9826857,4.551337,20.06569,285.3398,-1.817894E-06,80445,21/12/2020 0:20:11,
-26.16871,0.9826857,4.688547,20.05686,328.3119,9.088957E-07,80445,21/12/2020 0:20:11,
-26.70584,0.9826857,5.787651,19.78316,318.9456,1.814647E-06,80445,21/12/2020 0:20:11,
-26.71747,0.9826857,5.797758,19.75467,289.9495,9.071615E-07,80445,21/12/2020 0:20:12,
-26.84739,0.9826857,5.844912,20.05702,289.9495,2.72669E-06,80445,21/12/2020 0:20:12,
-26.84739,0.9826858,5.844912,20.36186,245.9495,-1.821357E-06,80445,21/12/2020 0:20:12,
-26.0345,0.9826858,5.381256,20.02113,95.05019,0,80445,21/12/2020 0:20:13,
-24.06992,0.9826858,6.45516,20.30012,52.8215,-1.82063E-06,80445,21/12/2020 0:20:13,
-23.31589,1.558686,8.399981,16.68782,345.3164,8.913124E-07,80445,21/12/2020 0:20:13,
-25.01556,3.138686,10.00227,14.79802,302.1269,-4.415314E-07,80445,21/12/2020 0:20:14,
-25.92619,2.370687,11.50779,16.14833,37.70974,-4.444215E-07,80445,21/12/2020 0:20:14,
-24.97747,0.9826858,13.0006,12.01744,356.7401,0,80445,21/12/2020 0:20:14,
-25.01205,0.9826858,14.29304,1.334348,16.54313,0,80445,21/12/2020 0:20:14,
-24.79554,0.9826857,15.02194,348.1424,16.54313,-4.361947E-07,80445,21/12/2020 0:20:15,
-24.79554,1.558686,15.02194,341.4213,16.54313,1.801426E-06,80445,21/12/2020 0:20:15,
-24.79554,3.178686,15.02194,341.0004,16.54313,0,80445,21/12/2020 0:20:15,
-24.73089,2.474687,14.9903,341.0883,117.7046,-1.804981E-06,80445,21/12/2020 0:20:16,
-24.06644,0.9826858,14.31824,347.9685,84.20513,1.091187E-07,80445,21/12/2020 0:20:16,
-22.77452,0.9826858,14.4786,2.140582,85.41686,-6.674765E-08,80445,21/12/2020 0:20:16,
-20.93439,0.9826858,14.68219,7.601179,83.11276,1.615017E-07,80445,21/12/2020 0:20:17,
-18.70255,0.9826858,15.10322,8.87661,72.85429,6.480925E-07,80445,21/12/2020 0:20:17,
-16.6938,0.9826858,16.03626,8.945213,59.18534,6.482141E-07,80445,21/12/2020 0:20:17,
-15.98219,0.9826858,16.32872,8.94763,139.1853,2.160728E-07,80445,21/12/2020 0:20:17,
-16.75698,0.9826858,14.9905,8.261193,215.9529,0,80445,21/12/2020 0:20:18,
-18.87976,0.9826858,14.91116,7.21334,283.03,1.075731E-06,80445,21/12/2020 0:20:18,
-20.32879,0.9826858,15.23372,6.63831,282.5009,0,80445,21/12/2020 0:20:18,
-21.752,2.214686,15.41491,6.453249,277.174,0,80445,21/12/2020 0:20:19,
-24.13321,3.346686,15.71459,6.445557,277.173,4.296023E-07,80445,21/12/2020 0:20:19,
-26.0027,2.799918,15.94987,6.445282,277.173,2.148011E-07,80445,21/12/2020 0:20:19,
-26.60661,2.49994,16.02587,6.445271,277.173,-2.14801E-07,80445,21/12/2020 0:20:20,
-26.64588,2.199962,16.03081,10.67507,277.173,-1.303215E-06,80445,21/12/2020 0:20:20,
-27.23708,2.100016,16.34739,19.54834,303.2379,9.059956E-07,80445,21/12/2020 0:20:20,
-27.51229,2.399995,16.52775,20.20052,303.2379,0,80445,21/12/2020 0:20:20,
-27.51229,2.699973,16.52775,20.22345,351.7852,-7.961322E-07,80445,21/12/2020 0:20:21,
-27.61796,4.018956,17.71083,20.6834,355.2797,7.985194E-07,80445,21/12/2020 0:20:21,
-27.81502,5.306956,20.10273,20.71018,355.2913,-7.986603E-07,80445,21/12/2020 0:20:21,
-27.9401,4.406957,21.76791,22.06245,357.0778,-5.757691E-07,80445,21/12/2020 0:20:22,
-28.02601,2.19032,23.67916,23.25506,357.566,-8.711916E-07,80445,21/12/2020 0:20:22,
-27.51146,0.9826857,25.07701,25.2949,66.52716,-1.106618E-06,80445,21/12/2020 0:20:22,
-26.43056,0.9826858,25.07788,25.43022,89.86263,7.79193E-07,80445,21/12/2020 0:20:23,
-25.34556,0.9826857,25.75236,23.9323,9.184452,1.401121E-06,80445,21/12/2020 0:20:23,
-25.34556,0.9826857,25.75236,21.98557,9.184452,4.603654E-07,80445,21/12/2020 0:20:23,
-25.42334,0.9826857,25.9176,22.17686,334.791,-3.226926E-06,80445,21/12/2020 0:20:23,
-25.73097,0.9826857,26.57106,27.1031,334.791,-2.87728E-06,80445,21/12/2020 0:20:24,
-25.7338,0.9826857,26.59274,25.96688,352.545,0,80445,21/12/2020 0:20:24,
-25.82378,0.9826858,28.30251,19.53784,357.2081,-1.925116E-06,80445,21/12/2020 0:20:24,
-25.93425,0.9826858,30.56882,18.09661,357.2093,-8.139974E-07,80445,21/12/2020 0:20:25,
-25.98103,0.9826857,31.52836,17.99527,357.2093,2.805271E-07,80445,21/12/2020 0:20:25,
-26.01882,0.9826858,32.2134,17.26415,356.1316,-1.229324E-06,80445,21/12/2020 0:20:25,
-26.06124,0.9826858,32.97255,17.17336,358.4295,2.038559E-06,80445,21/12/2020 0:20:26,
-24.37441,0.9826858,33.89898,14.76949,105.6691,-8.829468E-07,80445,21/12/2020 0:20:26,
-22.25959,0.9826858,33.40213,11.98511,70.9711,-1.309199E-06,80445,21/12/2020 0:20:26,
-20.12356,0.9826858,34.19698,11.44257,69.43618,1.306631E-06,80445,21/12/2020 0:20:26,
-18.41145,0.9826857,34.8393,11.42353,69.43546,0,80445,21/12/2020 0:20:27,
-17.73589,0.9826858,35.0948,11.20145,69.15459,0,80445,21/12/2020 0:20:27,
-17.08424,0.9826858,35.35551,10.86442,67.43761,4.34678E-07,80445,21/12/2020 0:20:27,
-16.54486,0.9826858,35.58199,10.66898,75.06987,4.343962E-07,80445,21/12/2020 0:20:28,
-15.85186,0.9826858,35.25503,11.03069,120.7041,0,80445,21/12/2020 0:20:28,
-15.30215,0.9826858,33.15125,10.52157,183.5724,-2.170935E-07,80445,21/12/2020 0:20:28,
-14.1857,0.9826858,31.26132,11.31026,140.0667,-8.706825E-07,80445,21/12/2020 0:20:29,
-13.04653,0.5577738,29.42759,11.91524,144.5943,0,80445,21/12/2020 0:20:29,
-11.99639,0.0323633,27.58021,11.97078,144.6014,-2.181882E-07,80445,21/12/2020 0:20:29,
-10.69283,-0.01731938,25.72158,11.89268,144.5214,-2.181254E-07,80445,21/12/2020 0:20:29,
-9.371694,-0.01684898,23.88149,11.5279,143.8817,2.178378E-07,80445,21/12/2020 0:20:30,
-8.021158,-0.01635724,22.04294,11.21627,143.6802,0,80445,21/12/2020 0:20:30,
-6.587054,-0.01578456,20.28944,10.59353,138.1902,1.085722E-06,80445,21/12/2020 0:20:30,
-5.027442,-0.01509947,18.62686,10.54066,135.0531,4.342141E-07,80445,21/12/2020 0:20:31,
-3.667696,-0.01437694,16.90301,10.29449,174.0259,1.301614E-06,80445,21/12/2020 0:20:31,
-3.034367,-0.01465595,14.80474,10.25631,129.0004,4.338188E-07,80445,21/12/2020 0:20:31,
-1.254368,0.3781652,13.3633,10.25497,129.0004,-1.301451E-06,80445,21/12/2020 0:20:32,
0.6107711,1.934166,11.85292,10.25493,129.0004,1.301451E-06,80445,21/12/2020 0:20:32,
2.47591,1.150166,10.34253,10.25493,129.0004,1.301451E-06,80445,21/12/2020 0:20:32,
3.742937,-0.01127106,9.183236,10.25493,160.9659,0,80445,21/12/2020 0:20:32,
4.114343,-0.0113129,7.981816,10.25492,127.9601,1.30145E-06,80445,21/12/2020 0:20:33,
5.734239,1.364998,6.742288,10.25492,127.3837,0,80445,21/12/2020 0:20:33,
7.073211,2.152998,4.940904,10.25493,172.3834,-8.676337E-07,80445,21/12/2020 0:20:33,
7.557413,0.8329989,2.596406,10.68274,159.975,-8.688316E-07,80445,21/12/2020 0:20:34,
8.390369,-0.009961247,1.354093,12.06291,128.8509,4.365259E-07,80445,21/12/2020 0:20:34,
9.58401,-0.009180784,1.087911,12.42593,72.36894,2.185632E-06,80445,21/12/2020 0:20:34,
10.53261,0.03899992,1.38939,12.43872,72.36894,2.18574E-06,80445,21/12/2020 0:20:35,
10.62678,0.03899992,1.419319,12.61584,72.36894,-4.374484E-07,80445,21/12/2020 0:20:35,
10.62678,0.03899986,1.419319,13.34982,72.36894,3.071196E-06,80445,21/12/2020 0:20:35,
10.62678,0.03899986,1.419319,13.42357,72.36894,4.388767E-07,80445,21/12/2020 0:20:35,
10.62678,0.03899986,1.419319,13.42616,72.36894,8.77763E-07,80445,21/12/2020 0:20:36,
10.62678,0.03899986,1.419319,13.42625,72.36894,-8.777632E-07,80445,21/12/2020 0:20:36,
10.62678,0.03899986,1.419319,13.42625,72.36894,-8.777632E-07,80445,21/12/2020 0:20:36,
10.63576,0.03899997,1.411433,13.42625,131.2813,-8.777632E-07,80445,21/12/2020 0:20:37,
